session_id,user_id,session_start,session_date,source,device,region,age_band,income_band,product,is_returning_user,page_views,session_duration_seconds,completed_stage,product_page_viewed,calculator_used,cta_clicked,form_started,form_submitted,exit_page,exit_reason,estimated_opportunity_value
S004062,U003581,2025-03-13 16:16:08,2025-03-13,Paid Ads,Desktop,East,45-54,25K-50K,Savings Account,1,9,110,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,20890
S004063,U001972,2025-03-12 14:31:52,2025-03-12,Social Media,Desktop,West,25-34,25K-50K,Credit Card,0,6,867,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,27320
S004064,U000942,2025-03-16 19:08:51,2025-03-16,Organic Search,Mobile,West,45-54,25K-50K,Personal Loan,0,9,1140,Lead Form Submitted,1,1,1,1,1,,,0
S004065,U001911,2025-02-23 13:24:26,2025-02-23,Referral,Mobile,North,35-44,25K-50K,Credit Card,1,1,910,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,32783
S004066,U003767,2025-01-21 13:09:53,2025-01-21,Organic Search,Desktop,Central,18-24,50K-100K,Personal Loan,0,10,808,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,96778
S004067,U002482,2025-01-24 16:30:03,2025-01-24,Organic Search,Mobile,West,25-34,25K-50K,Credit Card,0,11,266,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,39194
S004068,U003121,2025-02-16 18:32:13,2025-02-16,Paid Ads,Desktop,West,25-34,50K-100K,Personal Loan,1,1,363,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,126822
S004069,U002792,2025-03-19 20:58:13,2025-03-19,Referral,Desktop,East,35-44,Below 25K,Personal Loan,0,10,103,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,108600
S004070,U002971,2025-02-13 11:28:37,2025-02-13,Social Media,Desktop,South,35-44,25K-50K,Credit Card,1,10,766,Lead Form Submitted,1,1,1,1,1,,,0
S004071,U001657,2025-02-18 23:41:05,2025-02-18,Direct,Desktop,Central,25-34,100K+,Credit Card,1,1,563,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,15978
S004072,U001546,2025-02-23 16:40:53,2025-02-23,Direct,Desktop,East,35-44,Below 25K,Insurance Plan,0,6,228,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,7643
S004073,U000556,2025-04-27 20:40:35,2025-04-27,Paid Ads,Mobile,East,25-34,50K-100K,Insurance Plan,0,12,44,Lead Form Submitted,1,1,1,1,1,,,0
S004074,U001610,2025-05-28 13:44:56,2025-05-28,Organic Search,Mobile,East,35-44,25K-50K,Savings Account,0,8,1003,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,10758
S004075,U001017,2025-01-22 06:00:05,2025-01-22,Paid Ads,Desktop,East,25-34,50K-100K,Credit Card,0,2,921,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,24870
S004076,U001698,2025-05-03 08:38:11,2025-05-03,Email,Desktop,North,45-54,25K-50K,Personal Loan,0,9,63,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,134163
S004077,U000640,2025-02-23 12:02:38,2025-02-23,Organic Search,Tablet,South,25-34,50K-100K,Personal Loan,0,2,1012,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,149604
S004078,U001784,2025-03-14 17:36:45,2025-03-14,Organic Search,Desktop,South,25-34,25K-50K,Savings Account,1,3,1010,Lead Form Submitted,1,1,1,1,1,,,0
S004079,U000764,2025-01-11 17:27:20,2025-01-11,Direct,Mobile,North,55+,50K-100K,Savings Account,0,9,247,Lead Form Submitted,1,1,1,1,1,,,0
S004080,U001751,2025-05-07 03:01:53,2025-05-07,Organic Search,Mobile,East,45-54,100K+,Credit Card,0,11,198,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,21680
S004081,U002778,2025-02-01 06:33:01,2025-02-01,Referral,Mobile,West,25-34,100K+,Insurance Plan,1,4,792,Lead Form Submitted,1,1,1,1,1,,,0
S004082,U000456,2025-02-11 15:06:42,2025-02-11,Organic Search,Mobile,North,18-24,25K-50K,Personal Loan,0,9,97,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,75652
S004083,U001685,2025-02-09 01:54:00,2025-02-09,Paid Ads,Mobile,North,18-24,Below 25K,Insurance Plan,1,5,107,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,6258
S004084,U002776,2025-02-02 12:41:29,2025-02-02,Direct,Mobile,West,55+,25K-50K,Personal Loan,1,10,289,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,65232
S004085,U001117,2025-04-03 00:32:41,2025-04-03,Organic Search,Mobile,East,25-34,25K-50K,Insurance Plan,0,7,1003,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,4509
S004086,U003037,2025-02-18 14:24:05,2025-02-18,Referral,Desktop,East,25-34,50K-100K,Personal Loan,1,2,456,Lead Form Submitted,1,1,1,1,1,,,0
S004087,U002750,2025-02-23 09:56:10,2025-02-23,Referral,Mobile,Central,55+,50K-100K,Savings Account,0,8,331,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,13740
S004088,U003183,2025-02-26 11:01:56,2025-02-26,Paid Ads,Mobile,North,25-34,100K+,Insurance Plan,1,8,608,CTA Clicked,1,1,1,0,0,CTA Clicked,Privacy concern,9178
S004089,U001030,2025-06-03 07:03:41,2025-06-03,Social Media,Desktop,East,45-54,Below 25K,Credit Card,0,7,76,Website Visit,0,0,0,0,0,Website Visit,Immediate bounce,38631
S004090,U002079,2025-02-04 04:22:55,2025-02-04,Referral,Desktop,East,25-34,50K-100K,Credit Card,0,12,169,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,32767
S004091,U003023,2025-03-14 09:02:50,2025-03-14,Paid Ads,Tablet,West,35-44,100K+,Savings Account,1,11,524,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,21528
S004092,U003939,2025-05-08 09:46:34,2025-05-08,Email,Desktop,South,35-44,Below 25K,Personal Loan,0,9,448,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,128120
S004093,U001063,2025-06-16 02:41:59,2025-06-16,Paid Ads,Mobile,East,18-24,50K-100K,Credit Card,0,1,830,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,27206
S004094,U003159,2025-02-01 09:33:21,2025-02-01,Direct,Desktop,West,25-34,50K-100K,Personal Loan,0,4,1039,Lead Form Submitted,1,1,1,1,1,,,0
S004095,U002651,2025-03-19 17:42:29,2025-03-19,Referral,Mobile,West,35-44,Below 25K,Personal Loan,0,5,821,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,146577
S004096,U000871,2025-01-02 00:37:11,2025-01-02,Referral,Desktop,North,25-34,Below 25K,Personal Loan,0,4,126,Website Visit,0,0,0,0,0,Website Visit,Immediate bounce,76100
S004097,U002735,2025-06-17 05:05:41,2025-06-17,Referral,Tablet,South,45-54,25K-50K,Personal Loan,1,8,833,Lead Form Submitted,1,1,1,1,1,,,0
S004098,U002446,2025-04-04 11:41:53,2025-04-04,Organic Search,Mobile,West,25-34,25K-50K,Credit Card,0,3,107,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,17803
S004099,U000337,2025-05-11 01:00:19,2025-05-11,Referral,Mobile,South,35-44,25K-50K,Savings Account,0,2,265,CTA Clicked,1,1,1,0,0,CTA Clicked,Privacy concern,15491
S004100,U000440,2025-02-16 14:50:06,2025-02-16,Paid Ads,Desktop,South,25-34,Below 25K,Insurance Plan,0,7,168,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,6097
S004101,U002403,2025-04-02 15:23:45,2025-04-02,Direct,Mobile,North,18-24,50K-100K,Personal Loan,0,10,117,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,93692
S004102,U003482,2025-06-17 13:35:29,2025-06-17,Organic Search,Desktop,South,25-34,Below 25K,Insurance Plan,1,4,306,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,7845
S004103,U001439,2025-03-20 16:56:14,2025-03-20,Social Media,Mobile,East,45-54,100K+,Credit Card,0,1,899,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,29839
S004104,U000111,2025-03-31 04:12:27,2025-03-31,Paid Ads,Desktop,West,45-54,50K-100K,Personal Loan,0,7,383,Website Visit,0,0,0,0,0,Website Visit,Slow page load,112237
S004105,U003298,2025-03-19 15:42:14,2025-03-19,Social Media,Mobile,North,18-24,25K-50K,Insurance Plan,0,10,23,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,8465
S004106,U002017,2025-03-06 08:01:06,2025-03-06,Direct,Desktop,West,55+,100K+,Savings Account,0,9,909,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,21146
S004107,U002107,2025-05-28 18:49:41,2025-05-28,Paid Ads,Mobile,West,45-54,50K-100K,Savings Account,1,9,846,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,14607
S004108,U002531,2025-06-27 23:58:39,2025-06-27,Paid Ads,Mobile,Central,45-54,50K-100K,Savings Account,0,11,775,CTA Clicked,1,1,1,0,0,CTA Clicked,Privacy concern,11833
S004109,U000059,2025-02-20 09:08:50,2025-02-20,Social Media,Desktop,North,25-34,Below 25K,Insurance Plan,1,12,717,CTA Clicked,1,1,1,0,0,CTA Clicked,Privacy concern,10180
S004110,U002712,2025-02-13 14:08:34,2025-02-13,Social Media,Mobile,West,18-24,50K-100K,Personal Loan,0,1,1084,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,141101
S004111,U003195,2025-05-12 20:36:54,2025-05-12,Organic Search,Mobile,South,25-34,25K-50K,Personal Loan,0,11,532,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,138171
S004112,U000577,2025-03-16 18:00:50,2025-03-16,Organic Search,Tablet,South,35-44,100K+,Personal Loan,0,4,949,Lead Form Submitted,1,1,1,1,1,,,0
S004113,U002312,2025-05-13 19:12:05,2025-05-13,Direct,Mobile,West,35-44,25K-50K,Credit Card,0,5,442,Lead Form Started,1,1,1,1,0,Lead Form Started,Session timeout,34682
S004114,U000978,2025-03-11 08:36:55,2025-03-11,Referral,Mobile,West,35-44,100K+,Credit Card,0,12,400,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,32022
S004115,U000279,2025-06-19 16:23:56,2025-06-19,Direct,Desktop,North,35-44,25K-50K,Personal Loan,1,6,78,CTA Clicked,1,1,1,0,0,CTA Clicked,Form looked too long,80987
S004116,U001300,2025-04-22 21:57:25,2025-04-22,Paid Ads,Mobile,West,35-44,100K+,Savings Account,1,11,468,Website Visit,0,0,0,0,0,Website Visit,Slow page load,14315
S004117,U002478,2025-06-07 23:25:18,2025-06-07,Paid Ads,Tablet,South,25-34,100K+,Personal Loan,0,6,65,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,106272
S004118,U001079,2025-01-25 09:56:27,2025-01-25,Paid Ads,Desktop,South,35-44,50K-100K,Credit Card,0,1,787,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,28007
S004119,U000839,2025-04-05 10:17:35,2025-04-05,Email,Desktop,South,25-34,25K-50K,Personal Loan,0,7,141,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,74402
S004120,U004050,2025-02-22 03:52:02,2025-02-22,Email,Mobile,West,35-44,50K-100K,Personal Loan,0,8,567,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,93226
S004121,U001042,2025-03-19 06:27:57,2025-03-19,Paid Ads,Mobile,South,25-34,25K-50K,Personal Loan,0,3,792,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,153985
S004122,U000377,2025-06-06 19:27:29,2025-06-06,Paid Ads,Mobile,East,35-44,Below 25K,Credit Card,1,8,415,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,36479
S004123,U002285,2025-06-17 04:43:43,2025-06-17,Organic Search,Desktop,West,35-44,25K-50K,Credit Card,0,1,1078,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,35677
S004124,U001554,2025-05-26 07:23:30,2025-05-26,Direct,Mobile,West,55+,25K-50K,Credit Card,1,3,700,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,25835
S004125,U001757,2025-03-10 20:59:57,2025-03-10,Paid Ads,Mobile,West,25-34,Below 25K,Credit Card,0,10,182,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,21145
S004126,U002049,2025-05-04 20:33:39,2025-05-04,Email,Desktop,Central,35-44,Below 25K,Personal Loan,0,9,101,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,123852
S004127,U003767,2025-06-22 20:46:26,2025-06-22,Direct,Mobile,North,25-34,Below 25K,Savings Account,0,12,234,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,16344
S004128,U001757,2025-02-03 23:32:45,2025-02-03,Social Media,Mobile,North,55+,100K+,Credit Card,1,1,913,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,30720
S004129,U002028,2025-04-17 19:38:45,2025-04-17,Referral,Mobile,East,55+,25K-50K,Credit Card,0,10,242,Lead Form Submitted,1,1,1,1,1,,,0
S004130,U002923,2025-01-30 17:35:23,2025-01-30,Organic Search,Desktop,West,25-34,50K-100K,Personal Loan,0,6,485,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,139552
S004131,U001359,2025-04-27 16:31:26,2025-04-27,Paid Ads,Mobile,North,35-44,100K+,Insurance Plan,0,11,1097,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,7959
S004132,U000757,2025-06-16 03:51:46,2025-06-16,Organic Search,Mobile,Central,25-34,25K-50K,Credit Card,0,9,1185,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,19157
S004133,U002303,2025-03-22 02:51:38,2025-03-22,Organic Search,Mobile,West,45-54,50K-100K,Credit Card,1,5,409,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,35291
S004134,U000236,2025-03-30 15:03:30,2025-03-30,Direct,Mobile,North,25-34,100K+,Insurance Plan,0,2,967,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,7941
S004135,U000333,2025-05-17 05:50:06,2025-05-17,Social Media,Mobile,West,55+,50K-100K,Insurance Plan,0,3,307,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,6940
S004136,U001558,2025-06-21 05:39:51,2025-06-21,Referral,Mobile,Central,25-34,25K-50K,Personal Loan,0,11,157,Lead Form Submitted,1,1,1,1,1,,,0
S004137,U003147,2025-02-14 06:54:06,2025-02-14,Direct,Mobile,Central,35-44,25K-50K,Credit Card,1,8,659,Lead Form Submitted,1,1,1,1,1,,,0
S004138,U003747,2025-04-21 12:55:36,2025-04-21,Organic Search,Desktop,East,25-34,25K-50K,Savings Account,0,8,137,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,15747
S004139,U003924,2025-04-09 22:37:45,2025-04-09,Organic Search,Mobile,North,35-44,25K-50K,Insurance Plan,0,11,672,Lead Form Submitted,1,1,1,1,1,,,0
S004140,U003260,2025-05-17 22:28:58,2025-05-17,Organic Search,Desktop,East,35-44,25K-50K,Personal Loan,0,12,1108,Lead Form Submitted,1,1,1,1,1,,,0
S004141,U000272,2025-04-08 21:31:58,2025-04-08,Paid Ads,Desktop,North,18-24,100K+,Personal Loan,1,8,619,Lead Form Submitted,1,1,1,1,1,,,0
S004142,U000682,2025-06-20 11:16:45,2025-06-20,Social Media,Mobile,North,25-34,100K+,Credit Card,0,12,699,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,27748
S004143,U004136,2025-03-05 06:54:44,2025-03-05,Direct,Desktop,South,35-44,Below 25K,Savings Account,1,2,531,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,16448
S004144,U003828,2025-06-06 07:21:02,2025-06-06,Direct,Mobile,North,35-44,Below 25K,Credit Card,0,12,637,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,27684
S004145,U002710,2025-01-29 05:46:46,2025-01-29,Paid Ads,Mobile,North,18-24,25K-50K,Personal Loan,0,2,90,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,155964
S004146,U000921,2025-03-10 05:31:27,2025-03-10,Organic Search,Mobile,South,45-54,50K-100K,Personal Loan,0,4,711,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,123308
S004147,U001364,2025-05-16 23:15:34,2025-05-16,Direct,Desktop,South,25-34,50K-100K,Personal Loan,0,12,912,Website Visit,0,0,0,0,0,Website Visit,Slow page load,70195
S004148,U003277,2025-04-04 03:48:18,2025-04-04,Direct,Desktop,East,35-44,25K-50K,Credit Card,0,8,431,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,33849
S004149,U000146,2025-03-15 23:08:44,2025-03-15,Organic Search,Mobile,West,55+,25K-50K,Credit Card,0,8,393,Lead Form Submitted,1,1,1,1,1,,,0
S004150,U002028,2025-01-04 10:38:04,2025-01-04,Paid Ads,Mobile,Central,25-34,25K-50K,Credit Card,1,8,1070,Lead Form Submitted,1,1,1,1,1,,,0
S004151,U001650,2025-01-07 19:56:32,2025-01-07,Organic Search,Desktop,Central,25-34,50K-100K,Personal Loan,1,9,669,Lead Form Submitted,1,1,1,1,1,,,0
S004152,U002512,2025-01-07 15:06:49,2025-01-07,Referral,Mobile,West,25-34,Below 25K,Credit Card,0,4,571,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,30289
S004153,U003422,2025-04-21 18:38:30,2025-04-21,Organic Search,Desktop,West,35-44,25K-50K,Credit Card,0,9,740,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,24997
S004154,U002544,2025-05-04 02:07:27,2025-05-04,Social Media,Desktop,East,45-54,Below 25K,Insurance Plan,0,7,876,CTA Clicked,1,1,1,0,0,CTA Clicked,Technical issue,9608
S004155,U003350,2025-05-23 23:48:41,2025-05-23,Direct,Desktop,South,18-24,25K-50K,Personal Loan,1,4,801,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,148091
S004156,U000567,2025-05-04 00:54:50,2025-05-04,Referral,Desktop,West,35-44,50K-100K,Savings Account,0,2,119,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,21125
S004157,U001231,2025-04-10 13:59:43,2025-04-10,Paid Ads,Desktop,West,35-44,25K-50K,Insurance Plan,0,11,574,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,7926
S004158,U002613,2025-05-25 16:26:21,2025-05-25,Organic Search,Desktop,North,25-34,100K+,Insurance Plan,1,12,498,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,7425
S004159,U002573,2025-01-18 16:55:42,2025-01-18,Direct,Mobile,West,25-34,25K-50K,Credit Card,1,5,1066,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,34761
S004160,U002094,2025-03-28 17:41:22,2025-03-28,Organic Search,Mobile,South,35-44,25K-50K,Personal Loan,1,8,1200,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,78348
S004161,U003110,2025-05-14 09:05:11,2025-05-14,Organic Search,Desktop,South,25-34,25K-50K,Credit Card,0,5,707,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,36587
S004162,U003401,2025-03-28 19:25:57,2025-03-28,Paid Ads,Mobile,North,25-34,25K-50K,Personal Loan,1,10,192,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,145245
S004163,U000537,2025-01-05 18:14:52,2025-01-05,Paid Ads,Desktop,East,35-44,100K+,Personal Loan,0,2,636,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,97461
S004164,U000031,2025-05-31 21:02:17,2025-05-31,Direct,Desktop,East,35-44,50K-100K,Personal Loan,1,9,580,Lead Form Submitted,1,1,1,1,1,,,0
S004165,U001573,2025-02-15 10:44:55,2025-02-15,Paid Ads,Tablet,West,18-24,25K-50K,Credit Card,0,7,344,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,29704
S004166,U002349,2025-02-27 10:58:00,2025-02-27,Social Media,Mobile,East,35-44,50K-100K,Credit Card,1,7,1037,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,32467
S004167,U000853,2025-05-31 10:11:30,2025-05-31,Email,Mobile,East,18-24,25K-50K,Personal Loan,0,10,988,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,81574
S004168,U003478,2025-06-05 01:22:31,2025-06-05,Email,Mobile,North,35-44,25K-50K,Savings Account,0,11,317,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,10672
S004169,U002846,2025-02-16 19:32:34,2025-02-16,Direct,Desktop,North,35-44,25K-50K,Personal Loan,0,3,936,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,75257
S004170,U001351,2025-06-21 21:54:57,2025-06-21,Organic Search,Tablet,East,25-34,25K-50K,Savings Account,0,1,711,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,12869
S004171,U000503,2025-01-31 08:24:47,2025-01-31,Direct,Tablet,West,25-34,50K-100K,Credit Card,0,4,891,Lead Form Submitted,1,1,1,1,1,,,0
S004172,U000745,2025-05-06 11:51:36,2025-05-06,Organic Search,Mobile,West,35-44,50K-100K,Credit Card,1,6,327,CTA Clicked,1,1,1,0,0,CTA Clicked,Not ready to apply,37215
S004173,U003253,2025-06-24 11:08:45,2025-06-24,Referral,Desktop,Central,35-44,25K-50K,Personal Loan,0,3,737,Lead Form Submitted,1,1,1,1,1,,,0
S004174,U001243,2025-05-07 16:22:16,2025-05-07,Organic Search,Desktop,North,55+,Below 25K,Credit Card,0,1,932,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,24556
S004175,U002528,2025-06-18 08:34:30,2025-06-18,Referral,Mobile,East,35-44,25K-50K,Personal Loan,0,3,583,Lead Form Submitted,1,1,1,1,1,,,0
S004176,U000395,2025-05-31 09:28:35,2025-05-31,Direct,Desktop,North,18-24,25K-50K,Insurance Plan,0,12,557,Website Visit,0,0,0,0,0,Website Visit,Slow page load,8362
S004177,U003637,2025-01-09 07:56:11,2025-01-09,Direct,Mobile,South,25-34,50K-100K,Insurance Plan,1,3,880,CTA Clicked,1,1,1,0,0,CTA Clicked,Not ready to apply,8376
S004178,U003972,2025-03-23 06:18:01,2025-03-23,Paid Ads,Mobile,North,45-54,100K+,Credit Card,0,8,576,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,30057
S004179,U002554,2025-02-10 14:54:41,2025-02-10,Email,Mobile,South,55+,50K-100K,Insurance Plan,0,6,1024,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,9701
S004180,U002816,2025-05-15 18:11:50,2025-05-15,Referral,Mobile,Central,35-44,50K-100K,Credit Card,0,10,737,Lead Form Started,1,1,1,1,0,Lead Form Started,Too many required fields,34474
S004181,U001213,2025-03-31 20:06:36,2025-03-31,Paid Ads,Mobile,South,35-44,100K+,Insurance Plan,0,12,263,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,7417
S004182,U002820,2025-01-25 14:46:54,2025-01-25,Organic Search,Desktop,North,25-34,100K+,Credit Card,0,8,679,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,33516
S004183,U002955,2025-03-29 05:43:52,2025-03-29,Organic Search,Mobile,West,25-34,25K-50K,Credit Card,0,1,216,Lead Form Started,1,1,1,1,0,Lead Form Started,Technical issue,31459
S004184,U001838,2025-06-29 17:01:50,2025-06-29,Paid Ads,Mobile,South,18-24,100K+,Credit Card,1,4,1031,Lead Form Started,1,1,1,1,0,Lead Form Started,Document requirement concern,35722
S004185,U000796,2025-06-19 20:20:15,2025-06-19,Organic Search,Mobile,West,35-44,100K+,Personal Loan,0,6,335,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,89251
S004186,U001864,2025-01-15 01:35:59,2025-01-15,Organic Search,Mobile,South,18-24,50K-100K,Personal Loan,0,1,1200,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,98856
S004187,U001965,2025-06-01 03:11:20,2025-06-01,Social Media,Mobile,East,18-24,Below 25K,Personal Loan,0,7,1122,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,147293
S004188,U002347,2025-02-10 19:58:13,2025-02-10,Referral,Mobile,West,35-44,Below 25K,Personal Loan,0,1,978,Lead Form Submitted,1,1,1,1,1,,,0
S004189,U001286,2025-04-02 11:09:13,2025-04-02,Email,Mobile,North,25-34,50K-100K,Personal Loan,0,2,15,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,97694
S004190,U000564,2025-06-07 04:11:44,2025-06-07,Referral,Mobile,East,18-24,25K-50K,Personal Loan,0,7,513,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,135051
S004191,U002760,2025-03-30 16:26:04,2025-03-30,Organic Search,Desktop,South,45-54,50K-100K,Insurance Plan,0,2,322,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,8938
S004192,U003390,2025-03-24 14:43:08,2025-03-24,Paid Ads,Mobile,West,45-54,25K-50K,Personal Loan,0,7,295,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,69209
S004193,U003808,2025-03-29 13:49:04,2025-03-29,Organic Search,Mobile,East,35-44,25K-50K,Personal Loan,0,6,42,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,67439
S004194,U003648,2025-06-16 08:22:51,2025-06-16,Direct,Mobile,East,25-34,25K-50K,Credit Card,1,2,781,CTA Clicked,1,1,1,0,0,CTA Clicked,Not ready to apply,27771
S004195,U001915,2025-05-24 23:41:27,2025-05-24,Paid Ads,Mobile,East,25-34,50K-100K,Credit Card,0,12,538,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,21687
S004196,U002360,2025-03-25 05:24:46,2025-03-25,Paid Ads,Mobile,South,45-54,50K-100K,Credit Card,1,3,728,Lead Form Submitted,1,1,1,1,1,,,0
S004197,U000241,2025-03-22 18:42:41,2025-03-22,Paid Ads,Mobile,East,45-54,Below 25K,Personal Loan,0,7,970,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,151402
S004198,U004169,2025-04-29 02:33:51,2025-04-29,Paid Ads,Mobile,Central,45-54,100K+,Credit Card,0,10,177,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,34597
S004199,U000796,2025-01-23 13:19:00,2025-01-23,Organic Search,Mobile,North,25-34,50K-100K,Savings Account,0,1,704,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,12339
S004200,U000828,2025-04-20 02:34:38,2025-04-20,Paid Ads,Tablet,North,25-34,50K-100K,Credit Card,0,9,50,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,25220
S004201,U001881,2025-02-27 05:03:52,2025-02-27,Paid Ads,Tablet,West,45-54,50K-100K,Savings Account,1,10,993,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,18965
S004202,U000774,2025-02-05 06:37:29,2025-02-05,Referral,Desktop,North,35-44,50K-100K,Personal Loan,1,5,1199,Website Visit,0,0,0,0,0,Website Visit,Immediate bounce,69996
S004203,U002956,2025-03-11 18:27:21,2025-03-11,Social Media,Mobile,North,25-34,25K-50K,Personal Loan,0,9,177,Website Visit,0,0,0,0,0,Website Visit,Slow page load,100876
