event_id,session_id,user_id,event_timestamp,stage_name,event_status,source,device,region,product
E00447303,S004473,U001785,2025-03-19 19:25:55,Calculator Used,Completed,Social Media,Mobile,North,Credit Card
E00447304,S004473,U001785,2025-03-19 19:33:11,CTA Clicked,Completed,Social Media,Mobile,North,Credit Card
E00447305,S004473,U001785,2025-03-19 19:55:16,Lead Form Started,Completed,Social Media,Mobile,North,Credit Card
E00447306,S004473,U001785,2025-03-19 19:59:12,Lead Form Submitted,Completed,Social Media,Mobile,North,Credit Card
E00447401,S004474,U000386,2025-04-04 11:39:13,Website Visit,Completed,Social Media,Mobile,West,Credit Card
E00447402,S004474,U000386,2025-04-04 12:01:30,Product Page Viewed,Completed,Social Media,Mobile,West,Credit Card
E004474XX,S004474,U000386,2025-04-04 12:01:30,Product Page Viewed,Dropped Off,Social Media,Mobile,West,Credit Card
E00447501,S004475,U004313,2025-03-07 20:37:14,Website Visit,Completed,Email,Tablet,South,Credit Card
E00447502,S004475,U004313,2025-03-07 21:01:51,Product Page Viewed,Completed,Email,Tablet,South,Credit Card
E004475XX,S004475,U004313,2025-03-07 21:01:51,Product Page Viewed,Dropped Off,Email,Tablet,South,Credit Card
E00447601,S004476,U004333,2025-02-05 17:38:43,Website Visit,Completed,Organic Search,Desktop,Central,Credit Card
E00447602,S004476,U004333,2025-02-05 18:03:01,Product Page Viewed,Completed,Organic Search,Desktop,Central,Credit Card
E00447603,S004476,U004333,2025-02-05 18:21:25,Calculator Used,Completed,Organic Search,Desktop,Central,Credit Card
E004476XX,S004476,U004333,2025-02-05 18:21:25,Calculator Used,Dropped Off,Organic Search,Desktop,Central,Credit Card
E00447701,S004477,U003244,2025-03-24 18:58:12,Website Visit,Completed,Social Media,Tablet,South,Insurance Plan
E00447702,S004477,U003244,2025-03-24 19:12:30,Product Page Viewed,Completed,Social Media,Tablet,South,Insurance Plan
E00447703,S004477,U003244,2025-03-24 19:27:41,Calculator Used,Completed,Social Media,Tablet,South,Insurance Plan
E00447704,S004477,U003244,2025-03-24 19:45:36,CTA Clicked,Completed,Social Media,Tablet,South,Insurance Plan
E004477XX,S004477,U003244,2025-03-24 19:45:36,CTA Clicked,Dropped Off,Social Media,Tablet,South,Insurance Plan
E00447801,S004478,U002621,2025-02-15 13:12:30,Website Visit,Completed,Direct,Mobile,South,Personal Loan
E00447802,S004478,U002621,2025-02-15 13:13:19,Product Page Viewed,Completed,Direct,Mobile,South,Personal Loan
E004478XX,S004478,U002621,2025-02-15 13:13:19,Product Page Viewed,Dropped Off,Direct,Mobile,South,Personal Loan
E00447901,S004479,U004228,2025-05-15 05:47:41,Website Visit,Completed,Paid Ads,Mobile,South,Credit Card
E00447902,S004479,U004228,2025-05-15 06:16:49,Product Page Viewed,Completed,Paid Ads,Mobile,South,Credit Card
E004479XX,S004479,U004228,2025-05-15 06:16:49,Product Page Viewed,Dropped Off,Paid Ads,Mobile,South,Credit Card
E00448001,S004480,U002973,2025-05-28 01:10:09,Website Visit,Completed,Email,Mobile,North,Credit Card
E00448002,S004480,U002973,2025-05-28 01:19:33,Product Page Viewed,Completed,Email,Mobile,North,Credit Card
E00448003,S004480,U002973,2025-05-28 01:42:08,Calculator Used,Completed,Email,Mobile,North,Credit Card
E004480XX,S004480,U002973,2025-05-28 01:42:08,Calculator Used,Dropped Off,Email,Mobile,North,Credit Card
E00448101,S004481,U002158,2025-05-28 20:10:00,Website Visit,Completed,Organic Search,Mobile,West,Credit Card
E00448102,S004481,U002158,2025-05-28 20:33:58,Product Page Viewed,Completed,Organic Search,Mobile,West,Credit Card
E00448103,S004481,U002158,2025-05-28 20:43:05,Calculator Used,Completed,Organic Search,Mobile,West,Credit Card
E00448104,S004481,U002158,2025-05-28 20:55:38,CTA Clicked,Completed,Organic Search,Mobile,West,Credit Card
E004481XX,S004481,U002158,2025-05-28 20:55:38,CTA Clicked,Dropped Off,Organic Search,Mobile,West,Credit Card
E00448201,S004482,U002399,2025-06-25 05:29:34,Website Visit,Completed,Organic Search,Desktop,East,Savings Account
E00448202,S004482,U002399,2025-06-25 05:55:56,Product Page Viewed,Completed,Organic Search,Desktop,East,Savings Account
E004482XX,S004482,U002399,2025-06-25 05:55:56,Product Page Viewed,Dropped Off,Organic Search,Desktop,East,Savings Account
E00448301,S004483,U000241,2025-02-13 11:59:16,Website Visit,Completed,Social Media,Desktop,East,Insurance Plan
E00448302,S004483,U000241,2025-02-13 11:59:50,Product Page Viewed,Completed,Social Media,Desktop,East,Insurance Plan
E004483XX,S004483,U000241,2025-02-13 11:59:50,Product Page Viewed,Dropped Off,Social Media,Desktop,East,Insurance Plan
E00448401,S004484,U003543,2025-05-29 08:31:08,Website Visit,Completed,Organic Search,Desktop,West,Personal Loan
E00448402,S004484,U003543,2025-05-29 08:52:33,Product Page Viewed,Completed,Organic Search,Desktop,West,Personal Loan
E00448403,S004484,U003543,2025-05-29 09:18:44,Calculator Used,Completed,Organic Search,Desktop,West,Personal Loan
E00448404,S004484,U003543,2025-05-29 09:45:27,CTA Clicked,Completed,Organic Search,Desktop,West,Personal Loan
E00448405,S004484,U003543,2025-05-29 10:13:41,Lead Form Started,Completed,Organic Search,Desktop,West,Personal Loan
E00448406,S004484,U003543,2025-05-29 10:22:01,Lead Form Submitted,Completed,Organic Search,Desktop,West,Personal Loan
E00448501,S004485,U001363,2025-03-17 18:53:24,Website Visit,Completed,Social Media,Mobile,East,Credit Card
E00448502,S004485,U001363,2025-03-17 19:00:12,Product Page Viewed,Completed,Social Media,Mobile,East,Credit Card
E00448503,S004485,U001363,2025-03-17 19:19:44,Calculator Used,Completed,Social Media,Mobile,East,Credit Card
E004485XX,S004485,U001363,2025-03-17 19:19:44,Calculator Used,Dropped Off,Social Media,Mobile,East,Credit Card
E00448601,S004486,U003789,2025-01-01 17:26:04,Website Visit,Completed,Organic Search,Desktop,West,Personal Loan
E00448602,S004486,U003789,2025-01-01 17:54:49,Product Page Viewed,Completed,Organic Search,Desktop,West,Personal Loan
E00448603,S004486,U003789,2025-01-01 18:00:47,Calculator Used,Completed,Organic Search,Desktop,West,Personal Loan
E004486XX,S004486,U003789,2025-01-01 18:00:47,Calculator Used,Dropped Off,Organic Search,Desktop,West,Personal Loan
E00448701,S004487,U003618,2025-06-15 20:00:39,Website Visit,Completed,Social Media,Desktop,South,Personal Loan
E00448702,S004487,U003618,2025-06-15 20:01:28,Product Page Viewed,Completed,Social Media,Desktop,South,Personal Loan
E004487XX,S004487,U003618,2025-06-15 20:01:28,Product Page Viewed,Dropped Off,Social Media,Desktop,South,Personal Loan
E00448801,S004488,U002926,2025-03-16 17:54:42,Website Visit,Completed,Organic Search,Mobile,North,Personal Loan
E00448802,S004488,U002926,2025-03-16 18:02:34,Product Page Viewed,Completed,Organic Search,Mobile,North,Personal Loan
E004488XX,S004488,U002926,2025-03-16 18:02:34,Product Page Viewed,Dropped Off,Organic Search,Mobile,North,Personal Loan
E00448901,S004489,U000455,2025-01-30 09:38:22,Website Visit,Completed,Email,Mobile,South,Credit Card
E00448902,S004489,U000455,2025-01-30 10:04:09,Product Page Viewed,Completed,Email,Mobile,South,Credit Card
E00448903,S004489,U000455,2025-01-30 10:10:09,Calculator Used,Completed,Email,Mobile,South,Credit Card
E00448904,S004489,U000455,2025-01-30 10:28:44,CTA Clicked,Completed,Email,Mobile,South,Credit Card
E00448905,S004489,U000455,2025-01-30 10:45:10,Lead Form Started,Completed,Email,Mobile,South,Credit Card
E00448906,S004489,U000455,2025-01-30 11:09:02,Lead Form Submitted,Completed,Email,Mobile,South,Credit Card
E00449001,S004490,U000306,2025-04-10 11:28:35,Website Visit,Completed,Paid Ads,Mobile,Central,Personal Loan
E00449002,S004490,U000306,2025-04-10 11:36:53,Product Page Viewed,Completed,Paid Ads,Mobile,Central,Personal Loan
E004490XX,S004490,U000306,2025-04-10 11:36:53,Product Page Viewed,Dropped Off,Paid Ads,Mobile,Central,Personal Loan
E00449101,S004491,U004486,2025-05-03 12:45:52,Website Visit,Completed,Organic Search,Desktop,West,Insurance Plan
E00449102,S004491,U004486,2025-05-03 12:46:29,Product Page Viewed,Completed,Organic Search,Desktop,West,Insurance Plan
E00449103,S004491,U004486,2025-05-03 13:05:54,Calculator Used,Completed,Organic Search,Desktop,West,Insurance Plan
E00449104,S004491,U004486,2025-05-03 13:18:04,CTA Clicked,Completed,Organic Search,Desktop,West,Insurance Plan
E00449105,S004491,U004486,2025-05-03 13:29:44,Lead Form Started,Completed,Organic Search,Desktop,West,Insurance Plan
E004491XX,S004491,U004486,2025-05-03 13:29:44,Lead Form Started,Dropped Off,Organic Search,Desktop,West,Insurance Plan
E00449201,S004492,U000283,2025-03-19 21:10:03,Website Visit,Completed,Organic Search,Mobile,North,Credit Card
E00449202,S004492,U000283,2025-03-19 21:21:14,Product Page Viewed,Completed,Organic Search,Mobile,North,Credit Card
E004492XX,S004492,U000283,2025-03-19 21:21:14,Product Page Viewed,Dropped Off,Organic Search,Mobile,North,Credit Card
E00449301,S004493,U000098,2025-04-01 18:02:46,Website Visit,Completed,Paid Ads,Desktop,North,Personal Loan
E00449302,S004493,U000098,2025-04-01 18:17:37,Product Page Viewed,Completed,Paid Ads,Desktop,North,Personal Loan
E00449303,S004493,U000098,2025-04-01 18:22:06,Calculator Used,Completed,Paid Ads,Desktop,North,Personal Loan
E004493XX,S004493,U000098,2025-04-01 18:22:06,Calculator Used,Dropped Off,Paid Ads,Desktop,North,Personal Loan
E00449401,S004494,U003075,2025-05-05 02:52:43,Website Visit,Completed,Email,Desktop,South,Personal Loan
E00449402,S004494,U003075,2025-05-05 02:55:36,Product Page Viewed,Completed,Email,Desktop,South,Personal Loan
E00449403,S004494,U003075,2025-05-05 03:16:25,Calculator Used,Completed,Email,Desktop,South,Personal Loan
E004494XX,S004494,U003075,2025-05-05 03:16:25,Calculator Used,Dropped Off,Email,Desktop,South,Personal Loan
E00449501,S004495,U000281,2025-03-20 00:27:59,Website Visit,Completed,Organic Search,Desktop,Central,Credit Card
E00449502,S004495,U000281,2025-03-20 00:30:35,Product Page Viewed,Completed,Organic Search,Desktop,Central,Credit Card
E00449503,S004495,U000281,2025-03-20 00:50:07,Calculator Used,Completed,Organic Search,Desktop,Central,Credit Card
E00449504,S004495,U000281,2025-03-20 01:02:29,CTA Clicked,Completed,Organic Search,Desktop,Central,Credit Card
E004495XX,S004495,U000281,2025-03-20 01:02:29,CTA Clicked,Dropped Off,Organic Search,Desktop,Central,Credit Card
E00449601,S004496,U001858,2025-03-08 18:54:07,Website Visit,Completed,Referral,Mobile,North,Personal Loan
E00449602,S004496,U001858,2025-03-08 18:56:27,Product Page Viewed,Completed,Referral,Mobile,North,Personal Loan
E00449603,S004496,U001858,2025-03-08 19:12:22,Calculator Used,Completed,Referral,Mobile,North,Personal Loan
E004496XX,S004496,U001858,2025-03-08 19:12:22,Calculator Used,Dropped Off,Referral,Mobile,North,Personal Loan
E00449701,S004497,U003565,2025-05-12 06:59:43,Website Visit,Completed,Referral,Mobile,West,Savings Account
E00449702,S004497,U003565,2025-05-12 07:21:04,Product Page Viewed,Completed,Referral,Mobile,West,Savings Account
E004497XX,S004497,U003565,2025-05-12 07:21:04,Product Page Viewed,Dropped Off,Referral,Mobile,West,Savings Account
E00449801,S004498,U003685,2025-01-19 02:45:36,Website Visit,Completed,Direct,Mobile,South,Personal Loan
E00449802,S004498,U003685,2025-01-19 03:00:23,Product Page Viewed,Completed,Direct,Mobile,South,Personal Loan
E00449803,S004498,U003685,2025-01-19 03:17:28,Calculator Used,Completed,Direct,Mobile,South,Personal Loan
E00449804,S004498,U003685,2025-01-19 03:44:33,CTA Clicked,Completed,Direct,Mobile,South,Personal Loan
E00449805,S004498,U003685,2025-01-19 03:59:14,Lead Form Started,Completed,Direct,Mobile,South,Personal Loan
E00449806,S004498,U003685,2025-01-19 04:20:49,Lead Form Submitted,Completed,Direct,Mobile,South,Personal Loan
E00449901,S004499,U003085,2025-05-26 21:27:34,Website Visit,Completed,Organic Search,Mobile,West,Credit Card
E00449902,S004499,U003085,2025-05-26 21:31:27,Product Page Viewed,Completed,Organic Search,Mobile,West,Credit Card
E00449903,S004499,U003085,2025-05-26 21:45:49,Calculator Used,Completed,Organic Search,Mobile,West,Credit Card
E00449904,S004499,U003085,2025-05-26 21:49:21,CTA Clicked,Completed,Organic Search,Mobile,West,Credit Card
E00449905,S004499,U003085,2025-05-26 21:50:10,Lead Form Started,Completed,Organic Search,Mobile,West,Credit Card
E00449906,S004499,U003085,2025-05-26 22:08:40,Lead Form Submitted,Completed,Organic Search,Mobile,West,Credit Card
E00450001,S004500,U003501,2025-06-04 00:16:10,Website Visit,Completed,Direct,Mobile,Central,Credit Card
E004500XX,S004500,U003501,2025-06-04 00:16:10,Website Visit,Dropped Off,Direct,Mobile,Central,Credit Card
E00450101,S004501,U003798,2025-02-16 19:13:33,Website Visit,Completed,Organic Search,Mobile,West,Personal Loan
E00450102,S004501,U003798,2025-02-16 19:30:33,Product Page Viewed,Completed,Organic Search,Mobile,West,Personal Loan
E004501XX,S004501,U003798,2025-02-16 19:30:33,Product Page Viewed,Dropped Off,Organic Search,Mobile,West,Personal Loan
E00450201,S004502,U003991,2025-01-21 08:38:05,Website Visit,Completed,Paid Ads,Mobile,South,Personal Loan
E00450202,S004502,U003991,2025-01-21 08:51:04,Product Page Viewed,Completed,Paid Ads,Mobile,South,Personal Loan
E004502XX,S004502,U003991,2025-01-21 08:51:04,Product Page Viewed,Dropped Off,Paid Ads,Mobile,South,Personal Loan
E00450301,S004503,U002724,2025-02-13 00:10:48,Website Visit,Completed,Direct,Desktop,South,Insurance Plan
E00450302,S004503,U002724,2025-02-13 00:27:44,Product Page Viewed,Completed,Direct,Desktop,South,Insurance Plan
E004503XX,S004503,U002724,2025-02-13 00:27:44,Product Page Viewed,Dropped Off,Direct,Desktop,South,Insurance Plan
E00450401,S004504,U002095,2025-06-26 14:15:58,Website Visit,Completed,Social Media,Desktop,South,Savings Account
E00450402,S004504,U002095,2025-06-26 14:43:26,Product Page Viewed,Completed,Social Media,Desktop,South,Savings Account
E00450403,S004504,U002095,2025-06-26 14:47:43,Calculator Used,Completed,Social Media,Desktop,South,Savings Account
E004504XX,S004504,U002095,2025-06-26 14:47:43,Calculator Used,Dropped Off,Social Media,Desktop,South,Savings Account
E00450501,S004505,U002440,2025-04-13 13:15:43,Website Visit,Completed,Organic Search,Mobile,North,Credit Card
E00450502,S004505,U002440,2025-04-13 13:16:52,Product Page Viewed,Completed,Organic Search,Mobile,North,Credit Card
E004505XX,S004505,U002440,2025-04-13 13:16:52,Product Page Viewed,Dropped Off,Organic Search,Mobile,North,Credit Card
E00450601,S004506,U004424,2025-04-05 17:13:44,Website Visit,Completed,Referral,Mobile,South,Savings Account
E00450602,S004506,U004424,2025-04-05 17:33:31,Product Page Viewed,Completed,Referral,Mobile,South,Savings Account
E00450603,S004506,U004424,2025-04-05 18:00:44,Calculator Used,Completed,Referral,Mobile,South,Savings Account
E00450604,S004506,U004424,2025-04-05 18:16:01,CTA Clicked,Completed,Referral,Mobile,South,Savings Account
E004506XX,S004506,U004424,2025-04-05 18:16:01,CTA Clicked,Dropped Off,Referral,Mobile,South,Savings Account
E00450701,S004507,U003955,2025-02-24 10:43:56,Website Visit,Completed,Direct,Desktop,North,Personal Loan
E00450702,S004507,U003955,2025-02-24 11:07:22,Product Page Viewed,Completed,Direct,Desktop,North,Personal Loan
E00450703,S004507,U003955,2025-02-24 11:23:22,Calculator Used,Completed,Direct,Desktop,North,Personal Loan
E004507XX,S004507,U003955,2025-02-24 11:23:22,Calculator Used,Dropped Off,Direct,Desktop,North,Personal Loan
E00450801,S004508,U001289,2025-06-27 12:51:23,Website Visit,Completed,Email,Desktop,East,Savings Account
E00450802,S004508,U001289,2025-06-27 13:21:11,Product Page Viewed,Completed,Email,Desktop,East,Savings Account
E00450803,S004508,U001289,2025-06-27 13:32:15,Calculator Used,Completed,Email,Desktop,East,Savings Account
E004508XX,S004508,U001289,2025-06-27 13:32:15,Calculator Used,Dropped Off,Email,Desktop,East,Savings Account
E00450901,S004509,U003617,2025-06-28 17:37:33,Website Visit,Completed,Paid Ads,Mobile,North,Savings Account
E00450902,S004509,U003617,2025-06-28 17:53:54,Product Page Viewed,Completed,Paid Ads,Mobile,North,Savings Account
E00450903,S004509,U003617,2025-06-28 17:59:43,Calculator Used,Completed,Paid Ads,Mobile,North,Savings Account
E00450904,S004509,U003617,2025-06-28 18:05:18,CTA Clicked,Completed,Paid Ads,Mobile,North,Savings Account
E004509XX,S004509,U003617,2025-06-28 18:05:18,CTA Clicked,Dropped Off,Paid Ads,Mobile,North,Savings Account
E00451001,S004510,U001740,2025-05-08 17:20:32,Website Visit,Completed,Direct,Mobile,Central,Personal Loan
E004510XX,S004510,U001740,2025-05-08 17:20:32,Website Visit,Dropped Off,Direct,Mobile,Central,Personal Loan
E00451101,S004511,U000752,2025-01-26 01:59:42,Website Visit,Completed,Referral,Mobile,South,Personal Loan
E00451102,S004511,U000752,2025-01-26 02:08:38,Product Page Viewed,Completed,Referral,Mobile,South,Personal Loan
E00451103,S004511,U000752,2025-01-26 02:28:03,Calculator Used,Completed,Referral,Mobile,South,Personal Loan
E00451104,S004511,U000752,2025-01-26 02:57:40,CTA Clicked,Completed,Referral,Mobile,South,Personal Loan
E00451105,S004511,U000752,2025-01-26 03:09:57,Lead Form Started,Completed,Referral,Mobile,South,Personal Loan
E00451106,S004511,U000752,2025-01-26 03:27:52,Lead Form Submitted,Completed,Referral,Mobile,South,Personal Loan
E00451201,S004512,U000474,2025-01-19 17:57:29,Website Visit,Completed,Organic Search,Mobile,South,Savings Account
E00451202,S004512,U000474,2025-01-19 18:11:52,Product Page Viewed,Completed,Organic Search,Mobile,South,Savings Account
E00451203,S004512,U000474,2025-01-19 18:25:32,Calculator Used,Completed,Organic Search,Mobile,South,Savings Account
E004512XX,S004512,U000474,2025-01-19 18:25:32,Calculator Used,Dropped Off,Organic Search,Mobile,South,Savings Account
E00451301,S004513,U002528,2025-01-18 04:13:36,Website Visit,Completed,Direct,Mobile,West,Personal Loan
E00451302,S004513,U002528,2025-01-18 04:15:19,Product Page Viewed,Completed,Direct,Mobile,West,Personal Loan
E00451303,S004513,U002528,2025-01-18 04:40:59,Calculator Used,Completed,Direct,Mobile,West,Personal Loan
E00451304,S004513,U002528,2025-01-18 05:05:16,CTA Clicked,Completed,Direct,Mobile,West,Personal Loan
E00451305,S004513,U002528,2025-01-18 05:28:06,Lead Form Started,Completed,Direct,Mobile,West,Personal Loan
E00451306,S004513,U002528,2025-01-18 05:50:47,Lead Form Submitted,Completed,Direct,Mobile,West,Personal Loan
E00451401,S004514,U003825,2025-01-21 11:59:32,Website Visit,Completed,Paid Ads,Mobile,East,Personal Loan
E00451402,S004514,U003825,2025-01-21 12:17:01,Product Page Viewed,Completed,Paid Ads,Mobile,East,Personal Loan
E004514XX,S004514,U003825,2025-01-21 12:17:01,Product Page Viewed,Dropped Off,Paid Ads,Mobile,East,Personal Loan
E00451501,S004515,U002286,2025-03-09 18:37:38,Website Visit,Completed,Paid Ads,Mobile,East,Personal Loan
E00451502,S004515,U002286,2025-03-09 19:06:12,Product Page Viewed,Completed,Paid Ads,Mobile,East,Personal Loan
E004515XX,S004515,U002286,2025-03-09 19:06:12,Product Page Viewed,Dropped Off,Paid Ads,Mobile,East,Personal Loan
E00451601,S004516,U002156,2025-05-26 03:07:04,Website Visit,Completed,Direct,Mobile,East,Credit Card
E00451602,S004516,U002156,2025-05-26 03:12:32,Product Page Viewed,Completed,Direct,Mobile,East,Credit Card
E00451603,S004516,U002156,2025-05-26 03:29:38,Calculator Used,Completed,Direct,Mobile,East,Credit Card
E004516XX,S004516,U002156,2025-05-26 03:29:38,Calculator Used,Dropped Off,Direct,Mobile,East,Credit Card
E00451701,S004517,U003515,2025-01-09 13:53:14,Website Visit,Completed,Referral,Desktop,West,Savings Account
E00451702,S004517,U003515,2025-01-09 13:58:51,Product Page Viewed,Completed,Referral,Desktop,West,Savings Account
E004517XX,S004517,U003515,2025-01-09 13:58:51,Product Page Viewed,Dropped Off,Referral,Desktop,West,Savings Account
E00451801,S004518,U002976,2025-01-21 13:17:40,Website Visit,Completed,Referral,Mobile,Central,Insurance Plan
E00451802,S004518,U002976,2025-01-21 13:32:39,Product Page Viewed,Completed,Referral,Mobile,Central,Insurance Plan
E00451803,S004518,U002976,2025-01-21 13:46:56,Calculator Used,Completed,Referral,Mobile,Central,Insurance Plan
E00451804,S004518,U002976,2025-01-21 13:51:24,CTA Clicked,Completed,Referral,Mobile,Central,Insurance Plan
E00451805,S004518,U002976,2025-01-21 14:04:45,Lead Form Started,Completed,Referral,Mobile,Central,Insurance Plan
E004518XX,S004518,U002976,2025-01-21 14:04:45,Lead Form Started,Dropped Off,Referral,Mobile,Central,Insurance Plan
E00451901,S004519,U000154,2025-05-31 22:39:27,Website Visit,Completed,Referral,Mobile,North,Credit Card
E00451902,S004519,U000154,2025-05-31 23:07:56,Product Page Viewed,Completed,Referral,Mobile,North,Credit Card
E004519XX,S004519,U000154,2025-05-31 23:07:56,Product Page Viewed,Dropped Off,Referral,Mobile,North,Credit Card
E00452001,S004520,U001579,2025-04-27 11:47:40,Website Visit,Completed,Email,Desktop,West,Savings Account
E00452002,S004520,U001579,2025-04-27 11:54:19,Product Page Viewed,Completed,Email,Desktop,West,Savings Account
E004520XX,S004520,U001579,2025-04-27 11:54:19,Product Page Viewed,Dropped Off,Email,Desktop,West,Savings Account
E00452101,S004521,U003361,2025-04-20 16:51:13,Website Visit,Completed,Organic Search,Mobile,East,Personal Loan
E00452102,S004521,U003361,2025-04-20 16:54:41,Product Page Viewed,Completed,Organic Search,Mobile,East,Personal Loan
E004521XX,S004521,U003361,2025-04-20 16:54:41,Product Page Viewed,Dropped Off,Organic Search,Mobile,East,Personal Loan
E00452201,S004522,U004499,2025-02-26 15:58:41,Website Visit,Completed,Social Media,Mobile,Central,Savings Account
E00452202,S004522,U004499,2025-02-26 16:13:24,Product Page Viewed,Completed,Social Media,Mobile,Central,Savings Account
E00452203,S004522,U004499,2025-02-26 16:29:19,Calculator Used,Completed,Social Media,Mobile,Central,Savings Account
E004522XX,S004522,U004499,2025-02-26 16:29:19,Calculator Used,Dropped Off,Social Media,Mobile,Central,Savings Account
E00452301,S004523,U003593,2025-02-03 23:27:06,Website Visit,Completed,Direct,Mobile,North,Credit Card
E00452302,S004523,U003593,2025-02-03 23:51:03,Product Page Viewed,Completed,Direct,Mobile,North,Credit Card
E00452303,S004523,U003593,2025-02-04 00:01:44,Calculator Used,Completed,Direct,Mobile,North,Credit Card
E004523XX,S004523,U003593,2025-02-04 00:01:44,Calculator Used,Dropped Off,Direct,Mobile,North,Credit Card
E00452401,S004524,U000903,2025-05-20 17:56:00,Website Visit,Completed,Direct,Desktop,Central,Credit Card
E00452402,S004524,U000903,2025-05-20 18:08:25,Product Page Viewed,Completed,Direct,Desktop,Central,Credit Card
E00452403,S004524,U000903,2025-05-20 18:10:53,Calculator Used,Completed,Direct,Desktop,Central,Credit Card
E00452404,S004524,U000903,2025-05-20 18:27:37,CTA Clicked,Completed,Direct,Desktop,Central,Credit Card
E00452405,S004524,U000903,2025-05-20 18:47:04,Lead Form Started,Completed,Direct,Desktop,Central,Credit Card
E00452406,S004524,U000903,2025-05-20 19:01:22,Lead Form Submitted,Completed,Direct,Desktop,Central,Credit Card
E00452501,S004525,U000521,2025-03-19 20:25:56,Website Visit,Completed,Social Media,Mobile,Central,Personal Loan
E00452502,S004525,U000521,2025-03-19 20:29:49,Product Page Viewed,Completed,Social Media,Mobile,Central,Personal Loan
E004525XX,S004525,U000521,2025-03-19 20:29:49,Product Page Viewed,Dropped Off,Social Media,Mobile,Central,Personal Loan
E00452601,S004526,U002206,2025-02-21 17:18:58,Website Visit,Completed,Email,Desktop,West,Insurance Plan
E00452602,S004526,U002206,2025-02-21 17:41:42,Product Page Viewed,Completed,Email,Desktop,West,Insurance Plan
E004526XX,S004526,U002206,2025-02-21 17:41:42,Product Page Viewed,Dropped Off,Email,Desktop,West,Insurance Plan
E00452701,S004527,U000264,2025-05-17 11:52:47,Website Visit,Completed,Referral,Mobile,Central,Credit Card
E00452702,S004527,U000264,2025-05-17 11:56:48,Product Page Viewed,Completed,Referral,Mobile,Central,Credit Card
E004527XX,S004527,U000264,2025-05-17 11:56:48,Product Page Viewed,Dropped Off,Referral,Mobile,Central,Credit Card
E00452801,S004528,U002320,2025-06-29 03:22:22,Website Visit,Completed,Paid Ads,Tablet,East,Savings Account
E00452802,S004528,U002320,2025-06-29 03:39:28,Product Page Viewed,Completed,Paid Ads,Tablet,East,Savings Account
E00452803,S004528,U002320,2025-06-29 03:40:53,Calculator Used,Completed,Paid Ads,Tablet,East,Savings Account
E00452804,S004528,U002320,2025-06-29 04:02:38,CTA Clicked,Completed,Paid Ads,Tablet,East,Savings Account
E004528XX,S004528,U002320,2025-06-29 04:02:38,CTA Clicked,Dropped Off,Paid Ads,Tablet,East,Savings Account
E00452901,S004529,U003162,2025-05-21 14:22:22,Website Visit,Completed,Paid Ads,Mobile,Central,Credit Card
E00452902,S004529,U003162,2025-05-21 14:30:18,Product Page Viewed,Completed,Paid Ads,Mobile,Central,Credit Card
E00452903,S004529,U003162,2025-05-21 14:46:21,Calculator Used,Completed,Paid Ads,Mobile,Central,Credit Card
E00452904,S004529,U003162,2025-05-21 14:59:38,CTA Clicked,Completed,Paid Ads,Mobile,Central,Credit Card
E004529XX,S004529,U003162,2025-05-21 14:59:38,CTA Clicked,Dropped Off,Paid Ads,Mobile,Central,Credit Card
E00453001,S004530,U003667,2025-02-01 05:41:00,Website Visit,Completed,Paid Ads,Mobile,East,Personal Loan
E00453002,S004530,U003667,2025-02-01 05:47:07,Product Page Viewed,Completed,Paid Ads,Mobile,East,Personal Loan
E00453003,S004530,U003667,2025-02-01 05:49:38,Calculator Used,Completed,Paid Ads,Mobile,East,Personal Loan
E00453004,S004530,U003667,2025-02-01 05:52:25,CTA Clicked,Completed,Paid Ads,Mobile,East,Personal Loan
E00453005,S004530,U003667,2025-02-01 05:52:57,Lead Form Started,Completed,Paid Ads,Mobile,East,Personal Loan
E00453006,S004530,U003667,2025-02-01 06:03:51,Lead Form Submitted,Completed,Paid Ads,Mobile,East,Personal Loan
E00453101,S004531,U004362,2025-01-09 00:56:56,Website Visit,Completed,Referral,Mobile,West,Savings Account
E00453102,S004531,U004362,2025-01-09 01:22:27,Product Page Viewed,Completed,Referral,Mobile,West,Savings Account
E004531XX,S004531,U004362,2025-01-09 01:22:27,Product Page Viewed,Dropped Off,Referral,Mobile,West,Savings Account
E00453201,S004532,U002605,2025-05-27 19:17:42,Website Visit,Completed,Referral,Mobile,Central,Credit Card
E00453202,S004532,U002605,2025-05-27 19:43:42,Product Page Viewed,Completed,Referral,Mobile,Central,Credit Card
E00453203,S004532,U002605,2025-05-27 19:50:17,Calculator Used,Completed,Referral,Mobile,Central,Credit Card
E00453204,S004532,U002605,2025-05-27 20:12:03,CTA Clicked,Completed,Referral,Mobile,Central,Credit Card
E004532XX,S004532,U002605,2025-05-27 20:12:03,CTA Clicked,Dropped Off,Referral,Mobile,Central,Credit Card
E00453301,S004533,U000315,2025-02-28 06:37:24,Website Visit,Completed,Direct,Desktop,West,Personal Loan
E00453302,S004533,U000315,2025-02-28 06:56:09,Product Page Viewed,Completed,Direct,Desktop,West,Personal Loan
E004533XX,S004533,U000315,2025-02-28 06:56:09,Product Page Viewed,Dropped Off,Direct,Desktop,West,Personal Loan
E00453401,S004534,U002611,2025-03-27 10:50:24,Website Visit,Completed,Direct,Desktop,Central,Credit Card
